27.393	2	27.393	1	27.393	3	27.393	5	27.393	3	27.393	3	27.393	7.5	27.393	4.5	27.393	4.5	27.393	10	27.393	6	27.393	6
28.198	2	28.198	2	28.198	5	28.198	6	28.198	3	28.198	4	28.198	9	28.198	4.5	28.198	6	28.198	12	28.198	6	28.198	8
29.004	4	29.004	4	29.004	1	29.004	5	29.004	11	29.004	4	29.004	7.5	29.004	16.5	29.004	6	29.004	10	29.004	22	29.004	8
29.81	3	29.81	0	29.81	1	29.81	7	29.81	4	29.81	4	29.81	10.5	29.81	6	29.81	6	29.81	14	29.81	8	29.81	8
30.615	2	30.615	1	30.615	3	30.615	6	30.615	5	30.615	3	30.615	9	30.615	7.5	30.615	4.5	30.615	12	30.615	10	30.615	6
31.421	1	31.421	2	31.421	2	31.421	5	31.421	4	31.421	5	31.421	7.5	31.421	6	31.421	7.5	31.421	10	31.421	8	31.421	10
32.227	3	32.227	0	32.227	2	32.227	6	32.227	3	32.227	5	32.227	9	32.227	4.5	32.227	7.5	32.227	12	32.227	6	32.227	10
33.032	1	33.032	3	33.032	4	33.032	4	33.032	4	33.032	6	33.032	6	33.032	6	33.032	9	33.032	8	33.032	8	33.032	12
33.838	3	33.838	2	33.838	1	33.838	5	33.838	4	33.838	5	33.838	7.5	33.838	6	33.838	7.5	33.838	10	33.838	8	33.838	10
34.644	3	34.644	3	34.644	2	34.644	6	34.644	7	34.644	4	34.644	9	34.644	10.5	34.644	6	34.644	12	34.644	14	34.644	8
35.449	-4	35.449	2	35.449	3	35.449	5	35.449	7	35.449	5	35.449	7.5	35.449	10.5	35.449	7.5	35.449	10	35.449	14	35.449	10
36.255	3	36.255	2	36.255	2	36.255	4	36.255	6	36.255	3	36.255	6	36.255	9	36.255	4.5	36.255	8	36.255	12	36.255	6
37.061	3	37.061	3	37.061	3	37.061	6	37.061	5	37.061	5	37.061	9	37.061	7.5	37.061	7.5	37.061	12	37.061	10	37.061	10
37.866	2	37.866	3	37.866	3	37.866	7	37.866	8	37.866	4	37.866	10.5	37.866	12	37.866	6	37.866	14	37.866	16	37.866	8
38.672	3	38.672	2	38.672	1	38.672	6	38.672	7	38.672	1	38.672	9	38.672	10.5	38.672	1.5	38.672	12	38.672	14	38.672	2
39.478	2	39.478	2	39.478	3	39.478	7	39.478	7	39.478	6	39.478	10.5	39.478	10.5	39.478	9	39.478	14	39.478	14	39.478	12
40.283	3	40.283	1	40.283	5	40.283	10	40.283	5	40.283	5	40.283	15	40.283	7.5	40.283	7.5	40.283	20	40.283	10	40.283	10
41.089	3	41.089	3	41.089	2	41.089	9	41.089	7	41.089	5	41.089	13.5	41.089	10.5	41.089	7.5	41.089	18	41.089	14	41.089	10
41.895	3	41.895	3	41.895	3	41.895	7	41.895	8	41.895	5	41.895	10.5	41.895	12	41.895	7.5	41.895	14	41.895	16	41.895	10
42.7	5	42.7	5	42.7	4	42.7	6	42.7	6	42.7	5	42.7	9	42.7	9	42.7	7.5	42.7	12	42.7	12	42.7	10
43.506	2	43.506	5	43.506	4	43.506	6	43.506	5	43.506	5	43.506	9	43.506	7.5	43.506	7.5	43.506	12	43.506	10	43.506	10
44.312	3	44.312	3	44.312	4	44.312	7	44.312	3	44.312	8	44.312	10.5	44.312	4.5	44.312	12	44.312	14	44.312	6	44.312	16
45.117	2	45.117	-2	45.117	4	45.117	4	45.117	4	45.117	8	45.117	6	45.117	6	45.117	12	45.117	8	45.117	8	45.117	16
45.923	2	45.923	3	45.923	4	45.923	6	45.923	6	45.923	6	45.923	9	45.923	9	45.923	9	45.923	12	45.923	12	45.923	12
46.729	3	46.729	4	46.729	2	46.729	9	46.729	4	46.729	7	46.729	13.5	46.729	6	46.729	10.5	46.729	18	46.729	8	46.729	14
47.534	5	47.534	5	47.534	4	47.534	7	47.534	7	47.534	5	47.534	10.5	47.534	10.5	47.534	7.5	47.534	14	47.534	14	47.534	10
48.34	4	48.34	4	48.34	4	48.34	7	48.34	5	48.34	7	48.34	10.5	48.34	7.5	48.34	10.5	48.34	14	48.34	10	48.34	14
49.146	0	49.146	5	49.146	7	49.146	9	49.146	8	49.146	6	49.146	13.5	49.146	12	49.146	9	49.146	18	49.146	16	49.146	12
49.951	3	49.951	2	49.951	4	49.951	7	49.951	4	49.951	5	49.951	10.5	49.951	6	49.951	7.5	49.951	14	49.951	8	49.951	10
50.757	5	50.757	5	50.757	6	50.757	11	50.757	4	50.757	6	50.757	16.5	50.757	6	50.757	9	50.757	22	50.757	8	50.757	12
51.563	5	51.563	4	51.563	4	51.563	7	51.563	6	51.563	7	51.563	10.5	51.563	9	51.563	10.5	51.563	14	51.563	12	51.563	14
52.368	5	52.368	4	52.368	5	52.368	6	52.368	6	52.368	12	52.368	9	52.368	9	52.368	18	52.368	12	52.368	12	52.368	24
53.174	5	53.174	4	53.174	5	53.174	8	53.174	7	53.174	5	53.174	12	53.174	10.5	53.174	7.5	53.174	16	53.174	14	53.174	10
53.979	6	53.979	5	53.979	5	53.979	9	53.979	7	53.979	7	53.979	13.5	53.979	10.5	53.979	10.5	53.979	18	53.979	14	53.979	14
54.785	7	54.785	4	54.785	5	54.785	8	54.785	8	54.785	6	54.785	12	54.785	12	54.785	9	54.785	16	54.785	16	54.785	12
55.591	6	55.591	4	55.591	4	55.591	10	55.591	10	55.591	8	55.591	15	55.591	15	55.591	12	55.591	20	55.591	20	55.591	16
56.396	5	56.396	3	56.396	5	56.396	8	56.396	10	56.396	6	56.396	12	56.396	15	56.396	9	56.396	16	56.396	20	56.396	12
57.202	3	57.202	5	57.202	5	57.202	9	57.202	6	57.202	11	57.202	13.5	57.202	9	57.202	16.5	57.202	18	57.202	12	57.202	22
58.008	5	58.008	9	58.008	5	58.008	8	58.008	7	58.008	5	58.008	12	58.008	10.5	58.008	7.5	58.008	16	58.008	14	58.008	10
58.813	5	58.813	1	58.813	6	58.813	6	58.813	9	58.813	8	58.813	9	58.813	13.5	58.813	12	58.813	12	58.813	18	58.813	16
59.619	6	59.619	4	59.619	6	59.619	7	59.619	7	59.619	7	59.619	10.5	59.619	10.5	59.619	10.5	59.619	14	59.619	14	59.619	14
60.425	6	60.425	6	60.425	5	60.425	10	60.425	8	60.425	9	60.425	15	60.425	12	60.425	13.5	60.425	20	60.425	16	60.425	18
61.23	5	61.23	4	61.23	5	61.23	8	61.23	3	61.23	8	61.23	12	61.23	4.5	61.23	12	61.23	16	61.23	6	61.23	16
62.036	10	62.036	7	62.036	4	62.036	9	62.036	6	62.036	10	62.036	13.5	62.036	9	62.036	15	62.036	18	62.036	12	62.036	20
62.842	6	62.842	4	62.842	6	62.842	10	62.842	7	62.842	9	62.842	15	62.842	10.5	62.842	13.5	62.842	20	62.842	14	62.842	18
63.647	6	63.647	5	63.647	4	63.647	8	63.647	10	63.647	7	63.647	12	63.647	15	63.647	10.5	63.647	16	63.647	20	63.647	14
64.453	9	64.453	4	64.453	5	64.453	10	64.453	5	64.453	8	64.453	15	64.453	7.5	64.453	12	64.453	20	64.453	10	64.453	16
65.259	4	65.259	6	65.259	5	65.259	13	65.259	9	65.259	9	65.259	19.5	65.259	13.5	65.259	13.5	65.259	26	65.259	18	65.259	18
66.064	5	66.064	4	66.064	6	66.064	1	66.064	8	66.064	7	66.064	1.5	66.064	12	66.064	10.5	66.064	2	66.064	16	66.064	14
66.87	9	66.87	6	66.87	6	66.87	12	66.87	7	66.87	10	66.87	18	66.87	10.5	66.87	15	66.87	24	66.87	14	66.87	20
67.676	7	67.676	6	67.676	8	67.676	9	67.676	8	67.676	8	67.676	13.5	67.676	12	67.676	12	67.676	18	67.676	16	67.676	16
68.481	8	68.481	6	68.481	4	68.481	10	68.481	10	68.481	9	68.481	15	68.481	15	68.481	13.5	68.481	20	68.481	20	68.481	18
69.287	4	69.287	6	69.287	5	69.287	11	69.287	7	69.287	9	69.287	16.5	69.287	10.5	69.287	13.5	69.287	22	69.287	14	69.287	18
70.093	6	70.093	7	70.093	8	70.093	10	70.093	8	70.093	11	70.093	15	70.093	12	70.093	16.5	70.093	20	70.093	16	70.093	22
70.898	3	70.898	6	70.898	6	70.898	12	70.898	7	70.898	8	70.898	18	70.898	10.5	70.898	12	70.898	24	70.898	14	70.898	16
71.704	6	71.704	7	71.704	6	71.704	9	71.704	8	71.704	8	71.704	13.5	71.704	12	71.704	12	71.704	18	71.704	16	71.704	16
72.51	5	72.51	7	72.51	7	72.51	11	72.51	8	72.51	9	72.51	16.5	72.51	12	72.51	13.5	72.51	22	72.51	16	72.51	18
73.315	4	73.315	7	73.315	6	73.315	11	73.315	11	73.315	11	73.315	16.5	73.315	16.5	73.315	16.5	73.315	22	73.315	22	73.315	22
74.121	5	74.121	9	74.121	5	74.121	10	74.121	10	74.121	9	74.121	15	74.121	15	74.121	13.5	74.121	20	74.121	20	74.121	18
74.927	4	74.927	7	74.927	5	74.927	11	74.927	9	74.927	10	74.927	16.5	74.927	13.5	74.927	15	74.927	22	74.927	18	74.927	20
75.732	10	75.732	6	75.732	5	75.732	11	75.732	10	75.732	10	75.732	16.5	75.732	15	75.732	15	75.732	22	75.732	20	75.732	20
76.538	6	76.538	6	76.538	7	76.538	9	76.538	10	76.538	9	76.538	13.5	76.538	15	76.538	13.5	76.538	18	76.538	20	76.538	18
77.344	5	77.344	6	77.344	7	77.344	10	77.344	9	77.344	7	77.344	15	77.344	13.5	77.344	10.5	77.344	20	77.344	18	77.344	14
78.149	6	78.149	7	78.149	8	78.149	12	78.149	9	78.149	10	78.149	18	78.149	13.5	78.149	15	78.149	24	78.149	18	78.149	20
78.955	8	78.955	8	78.955	6	78.955	12	78.955	11	78.955	8	78.955	18	78.955	16.5	78.955	12	78.955	24	78.955	22	78.955	16
79.761	9	79.761	8	79.761	6	79.761	11	79.761	9	79.761	8	79.761	16.5	79.761	13.5	79.761	12	79.761	22	79.761	18	79.761	16
80.566	7	80.566	8	80.566	6	80.566	11	80.566	9	80.566	10	80.566	16.5	80.566	13.5	80.566	15	80.566	22	80.566	18	80.566	20
81.372	7	81.372	8	81.372	5	81.372	13	81.372	10	81.372	11	81.372	19.5	81.372	15	81.372	16.5	81.372	26	81.372	20	81.372	22
82.178	8	82.178	8	82.178	6	82.178	11	82.178	6	82.178	8	82.178	16.5	82.178	9	82.178	12	82.178	22	82.178	12	82.178	16
82.983	5	82.983	7	82.983	7	82.983	12	82.983	8	82.983	8	82.983	18	82.983	12	82.983	12	82.983	24	82.983	16	82.983	16
83.789	6	83.789	-2	83.789	8	83.789	13	83.789	11	83.789	10	83.789	19.5	83.789	16.5	83.789	15	83.789	26	83.789	22	83.789	20
84.595	6	84.595	8	84.595	9	84.595	10	84.595	8	84.595	10	84.595	15	84.595	12	84.595	15	84.595	20	84.595	16	84.595	20
85.4	6	85.4	9	85.4	10	85.4	12	85.4	11	85.4	10	85.4	18	85.4	16.5	85.4	15	85.4	24	85.4	22	85.4	20
86.206	8	86.206	7	86.206	11	86.206	10	86.206	10	86.206	11	86.206	15	86.206	15	86.206	16.5	86.206	20	86.206	20	86.206	22
87.012	8	87.012	8	87.012	7	87.012	11	87.012	8	87.012	9	87.012	16.5	87.012	12	87.012	13.5	87.012	22	87.012	16	87.012	18
87.817	7	87.817	8	87.817	8	87.817	11	87.817	9	87.817	10	87.817	16.5	87.817	13.5	87.817	15	87.817	22	87.817	18	87.817	20
88.623	8	88.623	7	88.623	6	88.623	11	88.623	6	88.623	7	88.623	16.5	88.623	9	88.623	10.5	88.623	22	88.623	12	88.623	14
89.429	9	89.429	8	89.429	10	89.429	7	89.429	11	89.429	11	89.429	10.5	89.429	16.5	89.429	16.5	89.429	14	89.429	22	89.429	22
90.234	9	90.234	9	90.234	9	90.234	12	90.234	8	90.234	10	90.234	18	90.234	12	90.234	15	90.234	24	90.234	16	90.234	20
91.04	10	91.04	7	91.04	10	91.04	11	91.04	10	91.04	12	91.04	16.5	91.04	15	91.04	18	91.04	22	91.04	20	91.04	24
91.846	10	91.846	10	91.846	8	91.846	13	91.846	11	91.846	10	91.846	19.5	91.846	16.5	91.846	15	91.846	26	91.846	22	91.846	20
92.651	7	92.651	8	92.651	6	92.651	14	92.651	11	92.651	10	92.651	21	92.651	16.5	92.651	15	92.651	28	92.651	22	92.651	20
93.457	9	93.457	8	93.457	6	93.457	14	93.457	11	93.457	15	93.457	21	93.457	16.5	93.457	22.5	93.457	28	93.457	22	93.457	30
94.263	9	94.263	10	94.263	8	94.263	12	94.263	10	94.263	12	94.263	18	94.263	15	94.263	18	94.263	24	94.263	20	94.263	24
95.068	8	95.068	8	95.068	10	95.068	10	95.068	11	95.068	11	95.068	15	95.068	16.5	95.068	16.5	95.068	20	95.068	22	95.068	22
95.874	9	95.874	10	95.874	9	95.874	12	95.874	11	95.874	11	95.874	18	95.874	16.5	95.874	16.5	95.874	24	95.874	22	95.874	22
96.68	8	96.68	7	96.68	7	96.68	12	96.68	15	96.68	9	96.68	18	96.68	22.5	96.68	13.5	96.68	24	96.68	30	96.68	18
97.485	11	97.485	8	97.485	10	97.485	14	97.485	14	97.485	11	97.485	21	97.485	21	97.485	16.5	97.485	28	97.485	28	97.485	22
98.291	9	98.291	9	98.291	8	98.291	13	98.291	10	98.291	11	98.291	19.5	98.291	15	98.291	16.5	98.291	26	98.291	20	98.291	22
99.097	9	99.097	8	99.097	9	99.097	12	99.097	12	99.097	11	99.097	18	99.097	18	99.097	16.5	99.097	24	99.097	24	99.097	22
99.902	9	99.902	8	99.902	9	99.902	12	99.902	11	99.902	11	99.902	18	99.902	16.5	99.902	16.5	99.902	24	99.902	22	99.902	22
100.71	9	100.71	8	100.71	4	100.71	12	100.71	13	100.71	10	100.71	18	100.71	19.5	100.71	15	100.71	24	100.71	26	100.71	20
101.51	9	101.51	8	101.51	8	101.51	13	101.51	9	101.51	10	101.51	19.5	101.51	13.5	101.51	15	101.51	26	101.51	18	101.51	20
102.32	8	102.32	9	102.32	8	102.32	14	102.32	12	102.32	11	102.32	21	102.32	18	102.32	16.5	102.32	28	102.32	24	102.32	22
103.13	9	103.13	7	103.13	7	103.13	13	103.13	10	103.13	12	103.13	19.5	103.13	15	103.13	18	103.13	26	103.13	20	103.13	24
103.93	2	103.93	5	103.93	10	103.93	12	103.93	11	103.93	13	103.93	18	103.93	16.5	103.93	19.5	103.93	24	103.93	22	103.93	26
104.74	4	104.74	9	104.74	10	104.74	15	104.74	10	104.74	11	104.74	22.5	104.74	15	104.74	16.5	104.74	30	104.74	20	104.74	22
105.54	10	105.54	10	105.54	8	105.54	14	105.54	10	105.54	10	105.54	21	105.54	15	105.54	15	105.54	28	105.54	20	105.54	20
106.35	11	106.35	10	106.35	8	106.35	12	106.35	13	106.35	10	106.35	18	106.35	19.5	106.35	15	106.35	24	106.35	26	106.35	20
107.15	10	107.15	9	107.15	7	107.15	14	107.15	10	107.15	11	107.15	21	107.15	15	107.15	16.5	107.15	28	107.15	20	107.15	22
107.96	9	107.96	10	107.96	8	107.96	15	107.96	10	107.96	12	107.96	22.5	107.96	15	107.96	18	107.96	30	107.96	20	107.96	24
108.76	8	108.76	10	108.76	10	108.76	17	108.76	10	108.76	13	108.76	25.5	108.76	15	108.76	19.5	108.76	34	108.76	20	108.76	26
109.57	11	109.57	10	109.57	8	109.57	14	109.57	14	109.57	11	109.57	21	109.57	21	109.57	16.5	109.57	28	109.57	28	109.57	22
110.38	9	110.38	10	110.38	10	110.38	15	110.38	12	110.38	7	110.38	22.5	110.38	18	110.38	10.5	110.38	30	110.38	24	110.38	14
111.18	10	111.18	11	111.18	9	111.18	13	111.18	12	111.18	12	111.18	19.5	111.18	18	111.18	18	111.18	26	111.18	24	111.18	24
111.99	13	111.99	9	111.99	11	111.99	12	111.99	12	111.99	11	111.99	18	111.99	18	111.99	16.5	111.99	24	111.99	24	111.99	22
112.79	10	112.79	10	112.79	10	112.79	13	112.79	9	112.79	11	112.79	19.5	112.79	13.5	112.79	16.5	112.79	26	112.79	18	112.79	22
113.6	10	113.6	10	113.6	8	113.6	16	113.6	12	113.6	12	113.6	24	113.6	18	113.6	18	113.6	32	113.6	24	113.6	24
114.4	13	114.4	10	114.4	9	114.4	12	114.4	11	114.4	12	114.4	18	114.4	16.5	114.4	18	114.4	24	114.4	22	114.4	24
115.21	9	115.21	10	115.21	11	115.21	14	115.21	12	115.21	16	115.21	21	115.21	18	115.21	24	115.21	28	115.21	24	115.21	32
116.02	10	116.02	9	116.02	9	116.02	14	116.02	10	116.02	10	116.02	21	116.02	15	116.02	15	116.02	28	116.02	20	116.02	20
116.82	8	116.82	9	116.82	8	116.82	16	116.82	11	116.82	12	116.82	24	116.82	16.5	116.82	18	116.82	32	116.82	22	116.82	24
117.63	11	117.63	10	117.63	7	117.63	15	117.63	10	117.63	11	117.63	22.5	117.63	15	117.63	16.5	117.63	30	117.63	20	117.63	22
118.43	11	118.43	9	118.43	12	118.43	15	118.43	11	118.43	10	118.43	22.5	118.43	16.5	118.43	15	118.43	30	118.43	22	118.43	20
119.24	9	119.24	9	119.24	11	119.24	14	119.24	10	119.24	12	119.24	21	119.24	15	119.24	18	119.24	28	119.24	20	119.24	24
120.04	11	120.04	10	120.04	3	120.04	14	120.04	12	120.04	11	120.04	21	120.04	18	120.04	16.5	120.04	28	120.04	24	120.04	22
120.85	10	120.85	9	120.85	10	120.85	13	120.85	13	120.85	14	120.85	19.5	120.85	19.5	120.85	21	120.85	26	120.85	26	120.85	28
121.66	9	121.66	13	121.66	9	121.66	12	121.66	15	121.66	12	121.66	18	121.66	22.5	121.66	18	121.66	24	121.66	30	121.66	24
122.46	9	122.46	10	122.46	7	122.46	13	122.46	12	122.46	13	122.46	19.5	122.46	18	122.46	19.5	122.46	26	122.46	24	122.46	26
123.27	19	123.27	10	123.27	9	123.27	13	123.27	11	123.27	13	123.27	19.5	123.27	16.5	123.27	19.5	123.27	26	123.27	22	123.27	26
124.07	11	124.07	9	124.07	12	124.07	13	124.07	16	124.07	13	124.07	19.5	124.07	24	124.07	19.5	124.07	26	124.07	32	124.07	26
124.88	11	124.88	10	124.88	20	124.88	11	124.88	14	124.88	12	124.88	16.5	124.88	21	124.88	18	124.88	22	124.88	28	124.88	24
125.68	9	125.68	9	125.68	12	125.68	13	125.68	11	125.68	11	125.68	19.5	125.68	16.5	125.68	16.5	125.68	26	125.68	22	125.68	22
126.49	9	126.49	8	126.49	10	126.49	12	126.49	11	126.49	8	126.49	18	126.49	16.5	126.49	12	126.49	24	126.49	22	126.49	16
127.29	9	127.29	11	127.29	11	127.29	13	127.29	13	127.29	12	127.29	19.5	127.29	19.5	127.29	18	127.29	26	127.29	26	127.29	24
128.1	11	128.1	10	128.1	9	128.1	12	128.1	11	128.1	15	128.1	18	128.1	16.5	128.1	22.5	128.1	24	128.1	22	128.1	30
128.91	10	128.91	9	128.91	10	128.91	12	128.91	12	128.91	13	128.91	18	128.91	18	128.91	19.5	128.91	24	128.91	24	128.91	26
129.71	9	129.71	10	129.71	11	129.71	14	129.71	12	129.71	13	129.71	21	129.71	18	129.71	19.5	129.71	28	129.71	24	129.71	26
130.52	9	130.52	9	130.52	10	130.52	14	130.52	15	130.52	15	130.52	21	130.52	22.5	130.52	22.5	130.52	28	130.52	30	130.52	30
131.32	9	131.32	11	131.32	11	131.32	13	131.32	15	131.32	12	131.32	19.5	131.32	22.5	131.32	18	131.32	26	131.32	30	131.32	24
132.13	8	132.13	11	132.13	11	132.13	14	132.13	15	132.13	11	132.13	21	132.13	22.5	132.13	16.5	132.13	28	132.13	30	132.13	22
132.93	7	132.93	10	132.93	10	132.93	12	132.93	16	132.93	14	132.93	18	132.93	24	132.93	21	132.93	24	132.93	32	132.93	28
133.74	11	133.74	11	133.74	10	133.74	15	133.74	13	133.74	16	133.74	22.5	133.74	19.5	133.74	24	133.74	30	133.74	26	133.74	32
134.55	11	134.55	9	134.55	12	134.55	15	134.55	14	134.55	13	134.55	22.5	134.55	21	134.55	19.5	134.55	30	134.55	28	134.55	26
135.35	13	135.35	9	135.35	11	135.35	15	135.35	13	135.35	13	135.35	22.5	135.35	19.5	135.35	19.5	135.35	30	135.35	26	135.35	26
136.16	11	136.16	10	136.16	9	136.16	14	136.16	14	136.16	11	136.16	21	136.16	21	136.16	16.5	136.16	28	136.16	28	136.16	22
136.96	12	136.96	9	136.96	8	136.96	14	136.96	12	136.96	15	136.96	21	136.96	18	136.96	22.5	136.96	28	136.96	24	136.96	30
137.77	11	137.77	10	137.77	10	137.77	13	137.77	14	137.77	16	137.77	19.5	137.77	21	137.77	24	137.77	26	137.77	28	137.77	32
138.57	10	138.57	10	138.57	10	138.57	15	138.57	15	138.57	14	138.57	22.5	138.57	22.5	138.57	21	138.57	30	138.57	30	138.57	28
139.38	8	139.38	16	139.38	13	139.38	13	139.38	15	139.38	12	139.38	19.5	139.38	22.5	139.38	18	139.38	26	139.38	30	139.38	24
140.19	9	140.19	9	140.19	9	140.19	16	140.19	14	140.19	13	140.19	24	140.19	21	140.19	19.5	140.19	32	140.19	28	140.19	26
140.99	12	140.99	12	140.99	11	140.99	12	140.99	13	140.99	14	140.99	18	140.99	19.5	140.99	21	140.99	24	140.99	26	140.99	28
141.8	10	141.8	10	141.8	10	141.8	15	141.8	15	141.8	15	141.8	22.5	141.8	22.5	141.8	22.5	141.8	30	141.8	30	141.8	30
142.6	10	142.6	11	142.6	12	142.6	14	142.6	16	142.6	14	142.6	21	142.6	24	142.6	21	142.6	28	142.6	32	142.6	28
143.41	12	143.41	12	143.41	11	143.41	17	143.41	15	143.41	13	143.41	25.5	143.41	22.5	143.41	19.5	143.41	34	143.41	30	143.41	26
144.21	13	144.21	11	144.21	13	144.21	17	144.21	12	144.21	12	144.21	25.5	144.21	18	144.21	18	144.21	34	144.21	24	144.21	24
145.02	10	145.02	13	145.02	11	145.02	18	145.02	12	145.02	12	145.02	27	145.02	18	145.02	18	145.02	36	145.02	24	145.02	24
145.83	15	145.83	11	145.83	12	145.83	17	145.83	12	145.83	15	145.83	25.5	145.83	18	145.83	22.5	145.83	34	145.83	24	145.83	30
146.63	13	146.63	13	146.63	12	146.63	16	146.63	13	146.63	22	146.63	24	146.63	19.5	146.63	33	146.63	32	146.63	26	146.63	44
